{X 69.8240, Y -151.7646, Z -322.2938, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -150.0198, Z -319.7676, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -147.6793, Z -318.2580, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -144.9489, Z -317.7080, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -84.5405, Z -316.9989, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -83.5599, Z -316.7428, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -82.8134, Z -316.0573, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -82.1299, Z -315.0236, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.8706, Z -314.4702, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.7816, Z -313.8656, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.7950, Z -295.0392, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.6604, Z -292.0591, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.5606, Z -289.2861, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.1902, Z -288.7223, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -79.7788, Z -288.1879, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.1446, Z -286.0265, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.8963, Z -284.9975, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -72.5792, Z -284.3158, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -72.0409, Z -282.9339, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -71.7997, Z -260.0533, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -71.2534, Z -257.0860, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -69.7408, Z -254.4754, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -68.2821, Z -253.0888, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -66.5474, Z -252.0682, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -64.7542, Z -251.4920, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -62.8796, Z -251.3087, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -59.7901, Z -251.8972, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -57.1023, Z -253.5302, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -56.2891, Z -253.9767, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -55.3628, Z -254.0292, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -51.8260, Z -254.1189, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -48.5788, Z -255.5235, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -46.6113, Z -257.3344, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -45.2406, Z -259.6304, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -44.5336, Z -262.8927, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -45.0245, Z -266.1944, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -44.0269, Z -276.0359, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -35.9280, Z -281.7155, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -22.2135, Z -284.2137, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 37.4660, Z -284.4109, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 40.3361, Z -285.0023, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 42.7497, Z -286.6642, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 44.2518, Z -288.9491, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 44.8186, Z -291.6240, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 45.4519, Z -319.8114, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 45.7619, Z -320.8633, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 46.5600, Z -321.6155, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 51.6522, Z -324.3424, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 52.6191, Z -324.5910, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 95.3395, Z -325.0887, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 100.1369, Z -325.5669, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 104.7772, Z -326.8751, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 105.7984, Z -327.2859, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 106.8023, Z -327.7372, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 107.0432, Z -328.5207, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 107.2733, Z -329.3074, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 109.1369, Z -338.5647, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 109.5199, Z -348.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 108.1936, Z -348.9065, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 105.7331, Z -348.0548, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 105.4069, Z -348.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 101.5805, Z -348.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 65.1331, Z -347.9757, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 63.0247, Z -347.0826, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 61.7515, Z -345.1794, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 58.9190, Z -338.8926, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 54.5852, Z -333.5292, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 49.7357, Z -329.8434, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 44.1829, Z -327.3395, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 41.7765, Z -327.0926, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 39.6972, Z -326.6117, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 37.8175, Z -325.6011, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 14.6595, Z -317.1874, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -9.9796, Z -317.1982, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -49.6704, Z -324.2118, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -65.2918, Z -331.1850, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.8454, Z -346.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -74.9363, Z -347.4456, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.6604, Z -348.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -148.0523, Z -348.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -149.4593, Z -347.4103, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -150.0412, Z -346.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -150.3271, Z -326.7739, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -149.8128, Z -324.0548, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -148.2850, Z -321.7474, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -146.0584, Z -320.2441, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -143.4295, Z -319.6903, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -84.5170, Z -318.9988, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -82.4200, Z -318.4390, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.8839, Z -316.9056, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.0204, Z -315.4989, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -79.7816, Z -313.8658, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -79.7797, Z -296.2968, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -79.4476, Z -293.7647, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -78.4851, Z -291.3993, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -78.1495, Z -290.8480, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.7790, Z -290.3194, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.6016, Z -288.1898, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -72.8842, Z -286.8144, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -70.8398, Z -285.3435, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -70.0410, Z -282.9550, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -69.8033, Z -260.4019, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -65.7406, Z -254.1412, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -58.3395, Z -255.1039, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -56.9602, Z -255.8629, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -55.3965, Z -256.0461, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -52.1125, Z -256.4975, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -49.2934, Z -258.2414, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -48.4940, Z -259.1286, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -47.8355, Z -260.1249, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -46.8748, Z -263.0928, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -47.1221, Z -266.2024, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -45.5759, Z -277.3400, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -36.2909, Z -283.6823, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 35.8992, Z -286.4057, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.6458, Z -286.9854, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 40.9438, Z -288.5975, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 42.3275, Z -290.7363, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 42.8542, Z -293.2287, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 43.5947, Z -319.6328, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 43.4086, Z -320.2420, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 41.8697, Z -322.3925, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 41.7236, Z -322.6925, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 41.6254, Z -322.9568, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.8164, Z -323.8685, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 15.0058, Z -315.2176, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -10.3276, Z -315.2287, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -49.9522, Z -322.2306, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -66.0916, Z -329.1741, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.5195, Z -344.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.9761, Z -345.4598, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -78.9664, Z -346.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -146.0828, Z -346.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -147.4892, Z -345.4099, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -148.0708, Z -344.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -148.2976, Z -328.7476, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -147.7827, Z -326.0298, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -146.2554, Z -323.7237, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -144.0300, Z -322.2210, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -141.4026, Z -321.6666, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -84.4935, Z -320.9986, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.6207, Z -320.2656, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -79.4249, Z -318.2735, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -78.1511, Z -316.2105, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.7816, Z -313.8142, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.7798, Z -297.6747, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.5330, Z -295.4937, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.8163, Z -293.4190, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.3409, Z -292.5339, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.7791, Z -291.7009, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.9699, Z -289.8480, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -71.7455, Z -288.5218, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -69.0683, Z -286.3000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -68.0411, Z -282.9761, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -67.8034, Z -260.4261, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -64.9021, Z -255.9569, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -59.6180, Z -256.6419, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -57.8689, Z -257.6633, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -55.8818, Z -258.0557, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -52.7012, Z -258.9390, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -50.2791, Z -261.1816, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -49.2309, Z -263.7661, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -49.2749, Z -266.5547, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -46.9851, Z -278.8466, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -36.5113, Z -285.6754, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 34.1856, Z -288.3425, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 36.7977, Z -288.9649, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.9833, Z -290.5249, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 40.3689, Z -292.6639, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 40.8970, Z -295.1571, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 41.4483, Z -319.6985, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 40.5913, Z -320.5140, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.5564, Z -320.3671, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.1310, Z -320.4293, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 36.5225, Z -320.3456, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 13.5024, Z -312.9464, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -10.6756, Z -313.2592, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -50.2362, Z -320.2498, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -66.0232, Z -326.6045, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.2486, Z -340.2080, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.7227, Z -341.1529, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.3554, Z -342.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -78.6565, Z -343.0936, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.2120, Z -343.7784, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.0012, Z -343.9429, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.8053, Z -344.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -144.1131, Z -344.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -145.5190, Z -343.4097, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -146.1003, Z -342.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -146.2680, Z -330.7224, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -145.7529, Z -328.0055, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -144.2258, Z -325.7000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -142.0010, Z -324.1976, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -139.3744, Z -323.6430, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -84.4700, Z -322.9985, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.0274, Z -322.1857, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -78.2595, Z -319.9833, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.3493, Z -317.1446, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.7816, Z -313.7705, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.7799, Z -298.9357, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.5948, Z -297.0495, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -75.0572, Z -295.2321, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -74.4923, Z -294.0563, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.7793, Z -292.9640, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -72.2574, Z -291.3463, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -70.4159, Z -290.1044, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -67.2428, Z -287.1576, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -66.0412, Z -282.9972, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -65.8036, Z -260.4510, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -65.5466, Z -259.2798, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -64.8515, Z -258.3028, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -64.3469, Z -257.9226, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -63.7740, Z -257.6566, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -62.2663, Z -257.5440, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -60.8951, Z -258.1810, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -59.1417, Z -259.2952, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -57.1625, Z -259.9268, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -52.7916, Z -262.6861, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -51.5059, Z -267.6926, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -48.1495, Z -280.6671, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -36.7224, Z -287.6688, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 32.2298, Z -290.2702, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 34.8411, Z -290.8928, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 37.0261, Z -292.4525, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.4115, Z -294.5908, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.9398, Z -297.0832, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 39.2521, Z -318.3819, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 38.4017, Z -318.9357, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 34.5258, Z -317.1536, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 12.1986, Z -310.7454, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -11.0236, Z -311.2897, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -50.5221, Z -318.2694, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -66.3699, Z -324.3717, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -77.2294, Z -337.4278, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.1699, Z -340.7539, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -84.4310, Z -342.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -142.1433, Z -342.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -143.5487, Z -341.4094, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -144.1298, Z -340.0000, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -144.2384, Z -332.6973, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -143.7230, Z -329.9811, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -142.1962, Z -327.6764, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -139.9721, Z -326.1742, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -137.3462, Z -325.6193, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -84.4466, Z -324.9984, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -80.2110, Z -324.0123, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -76.7827, Z -321.3367, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -74.4773, Z -317.8493, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.7816, Z -313.7271, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.7801, Z -300.1049, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.6406, Z -298.4708, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -73.2358, Z -296.8815, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -72.6150, Z -295.4512, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -71.7794, Z -294.1348, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -70.4890, Z -292.7201, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -68.9527, Z -291.5774, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -65.3805, Z -287.9385, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -64.0413, Z -283.0183, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -63.8237, Z -262.3651, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -60.8241, Z -260.6676, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -59.2290, Z -261.4252, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -57.5264, Z -261.8935, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -54.4081, Z -263.8638, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -53.4894, Z -267.4361, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -49.7178, Z -281.9104, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -36.9259, Z -289.6626, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 30.2740, Z -292.1978, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 32.8846, Z -292.8207, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 35.0689, Z -294.3801, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 36.4540, Z -296.5177, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 36.9825, Z -299.0093, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 37.2066, Z -315.1283, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 36.3778, Z -315.6910, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 32.5285, Z -314.1005, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y 10.9193, Z -308.5795, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -11.3716, Z -309.3202, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -50.8099, Z -316.2892, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -67.5596, Z -322.7638, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -79.0379, Z -336.5739, A 0, B 0,  C 0}, grFeedrate 127.32}
{X 69.8240, Y -81.2420, Z -339.0655, A 0, B 0,  C 0}, grFeedrate 127.32}
